Navn,Antal
AMILJA,8
AMIRE,8
AMMALIE,8
AMREEN,8
AMRUTA,8
ANCA-ELENA,8
ANDELA,8
ANEGRETHE,8
ANE-KATRINE,8
ANGÉLICA,8
ANGKHANA,8
ANJE,8
ANNALENA,8
ANNA-LUCIA,8
ANNAMÁRIA,8
ANNA-OLIVIA,8
ANNAROSA,8
ANNA-VICTORIA,8
ANNBRIT,8
ANN-CATRINE,8
ANNE-CHRISTINA,8
ANNE-ELISABETH,8
ANNEKA,8
ANNE-LUISE,8
ANNE-LYKKE,8
ANNE-MIA,8
ANNE-ROSE,8
ANNLISE,8
ANNMETTE,8
ANN-VIBEKE,8
ANTIGONA,8
ANTONIETTA,8
ANTONIJA,8
ANUPAMA,8
ANZAL,8
APOLLINE,8
APOLLONIA,8
AQEELA,8
ARANKA,8
ARBNORA,8
ARIJ,8
ARJIN,8
ARNATSIAQ,8
ARNHILD,8
ARNY,8
ARUNE,8
ASHIA,8
ASIE,8
ASIJE,8
ASMAH,8
ASPASIA,8
ASUNCION,8
ATINA,8
ATIQA,8
ATSUKO,8
AUBREY,8
AUREA,8
AUROURA,8
AVALON,8
AWO,8
AYCAN,8
AYGÜN,8
AYLIZ,8
AZIEB,8
BAHATI,8
BAHIA,8
BAKHTAWAR,8
BALSAM,8
BANDANA,8
BANO,8
BARBRA,8
BEDRIJE,8
BEE,8
BELÉN,8
BERENIKA,8
BERGIT,8
BESMA,8
BHAVYA,8
BINASA,8
BINNAZ,8
BINNUR,8
BIRDIE,8
BIRIVAN,8
BIRTE-MARIE,8
BITT,8
BITTA,8
BOCHRA,8
BORISLAVA,8
BORKA,8
BRESHNA,8
BRITTHA,8
BÆRBEL,8
CALI,8
CAMILLIA,8
CANDAN,8
CARNA,8
CAROLINNE,8
CATALIYA,8
CEA,8
CECILJE,8
CESILIE,8
CHAMILA,8
CHANIDA,8
CHANNA,8
CHANTELL,8
CHANYA,8
CHARITO,8
CHAYMAA,8
CHENET,8
CHIEKO,8
CHIMAN,8
CHINETTE,8
CHINTANA,8
CHLOË,8
CHONTHICHA,8
CILINA,8
CIMONE,8
CLARA-AMALIE,8
CODRUTA,8
CORAL,8
COSIMA,8
CZESLAWA,8
DA,8
DAAD,8
DAENG,8
DARIA-MARIA,8
DEEPALI,8
DEGA,8
DELILA,8
DELJIN,8
DEMA,8
DESIREÉ,8
DHAN,8
DIANA-ANDREEA,8
DICKTE,8
DICTHE,8
DIEP,8
DIONNE,8
DJELLZA,8
DJEMILA,8
DOA,8
DOBRILA,8
DODO,8
DOGA,8
DOROTEA,8
DORTHEE,8
DUNIYA,8
DURDU,8
DÜNYA,8
DZEJLA,8
EBYAN,8
EDELTRAUD,8
EDLY,8
EDVINA,8
EESHA,8
EFFAT,8
EFLIN,8
EFTYCHIA,8
EIK,8
ELENA-DIANA,8
ELENA-MADALINA,8
ELENNA,8
ELENORE,8
ELICIA,8
ELIONORA,8
ELIRA,8
ELISSAR,8
ELLEN-BIRGITTE,8
ELLENOR,8
ELLIN,8
ELMINE,8
ELS,8
ELSY,8
ELVIE,8
ELYSE,8
EMELINE,8
EMILJE,8
EMMALEE,8
EMMA-MARIA,8
ENESA,8
ENTESAR,8
ENTISAR,8
ENY,8
ERICKA,8
ERJA,8
ERMIRA,8
ERONA,8
ESJA,8
EUNIKE,8
EVA-LOUISE,8
EVANGELINA,8
EVANTHIA,8
EVDOXIA,8
EVELIEN,8
EYDÍS,8
FADIK,8
FADOUA,8
FAHRIJE,8
FAIQA,8
FAJR,8
FARKHANDA,8
FATIMEH,8
FAZILE,8
FEMJA,8
FEN,8
FENELLA,8
FERIHAN,8
FETIE,8
FEVZIYE,8
FIFI,8
FINA,8
FIONE,8
FIORI,8
FLORDELIZA,8
FLORIDA,8
FOWSIYA,8
FOWSIYO,8
FOWZIA,8
FRANCIS,8
FREDRIKA,8
FREDRIKKE,8
FROZAN,8
GAËLLE,8
GEERTJE,8
GENOWEFA,8
GEORGINE,8
GHADEER,8
GHEORGHITA,8
GHIZLANE,8
GIOIA,8
GIT,8
GLADIS,8
GRAZIA,8
GRISHMA,8
GUDBJØRG,8
GULCAN,8
GULL-MAI,8
GULSEN,8
GULUZAR,8
GUNDHILD,8
GUNDULA,8
GUNNLEYG,8
GURBET,8
GÜLÜSTAN,8
GYRID,8
HADIEH,8
HADIJA,8
HADYA,8
HADZIRA,8
HAJIRA,8
HAKIME,8
HAMEDA,8
HANINE,8
HANKA,8
HANNE-BIRGITTE,8
HANSY,8
HARISA,8
HARSHITA,8
HARVINDER,8
HASIJA,8
HATIXHE,8
HAURA,8
HAVANNAH,8
HAYDEE,8
HEAVEN,8
HEE,8
HELAI,8
HENGAMEH,8
HENRIETT,8
HENRIKA,8
HERMINA,8
HIDA,8
HIFZA,8
HIKMET,8
HILDIGUNN,8
HILKE,8
HINNA,8
HOLLI,8
HORIA,8
HOSAI,8
IANINA,8
IELYZAVETA,8
IGBALA,8
IKRAAM,8
ILIYANA,8
IMRANA,8
IMTIAZ,8
IN,8
INAM,8
INGA-LILL,8
INGE-BIRGIT,8
INGEMERETE,8
INGVILL,8
INIS,8
INTISSAR,8
IOLANDA,8
IRHA,8
ISHANA,8
ISHWAQ,8
ISRAT,8
IZDIHAR,8
JACOBE,8
JAGNA,8
JAKOBE,8
JANPHEN,8
JASMEEN,8
JAWAHER,8
JAYANTHI,8
JAYLA,8
JÁZMIN,8
JAZMINA,8
JENISHA,8
JENNAH,8
JENSIGNE,8
JETMIRE,8
JIAJIA,8
JIRAPA,8
JOANITA,8
JOCELYNE,8
JODY,8
JONAH,8
JORID,8
JOSE,8
JOSINA,8
JOUDY,8
JOURI,8
JU,8
JUANITTA,8
JULIETTA,8
KADRIE,8
KAFIA,8
KAJAL,8
KALTOUM,8
KAMLA,8
KAMMILLE,8
KANYARAT,8
KAREN-BENTE,8
KARLA-MARIE,8
KARLA-SOFIE,8
KARLINA,8
KARTHIKA,8
KATHLIN,8
KAUTHER,8
KAZI,8
KEITA,8
KENZIE,8
KERI,8
KERRI,8
KEZIAH,8
KHADIIJA,8
KHADRO,8
KHAOULA,8
KHAWAR,8
KHORSHID,8
KIDDIE,8
KIEA,8
KIMBERLIE,8
KIMIKO,8
KIMM,8
KIMMA,8
KISHA,8
KITTER,8
KORA,8
KOSAR,8
KRISTENCE,8
KRITSANA,8
KUMUTHINI,8
KUN,8
LAIAL,8
LAIMUTE,8
LAKI,8
LAUMA,8
LAYALI,8
LEHNA,8
LEIGH,8
LÉONIE,8
LIJA,8
LINORA,8
LISBETT,8
LISE-METTE,8
LIVAH,8
LIZETTA,8
LOREEN,8
LORENZA,8
LUCAS,8
LUCKA,8
LUMEN,8
LYDA,8
LÆRKE-MARIE,8
MAARIT,8
MAARJA,8
MADONNA,8
MAGALIE,8
MAHBOBEH,8
MAHBUBA,8
MAHRUKH,8
MAIDAH,8
MAIKO,8
MAILIN,8
MAILIS,8
MAIRE,8
MAJA-LISA,8
MAJA-MARIE,8
MAJVI,8
MALEEHA,8
MALICCA,8
MALISA,8
MALVA,8
MAMOONA,8
MANITA,8
MANZOOR,8
MARETE,8
MARGITA,8
MARGUERITA,8
MARIA-CHRISTINA,8
MARIA-CLAUDIA,8
MARIA-LOREDANA,8
MARIA-MADALINA,8
MARIANELA,8
MARIANGELA,8
MARIE-ELISABETH,8
MARIE-FRANCE,8
MARIJE,8
MARILIA,8
MARINKA,8
MARISHA,8
MARITE,8
MARJA-LEENA,8
MAUDA,8
MAYAN,8
MAY-BRITH,8
MAYIANNE,8
MAYKEN,8
MAYSSA,8
ME,8
MEDHA,8
MEHRNAZ,8
MELIZA,8
MELKORKA,8
MELLISA,8
MENAAL,8
MENEVSE,8
MERA,8
MEREME,8
MERJA,8
MERLIN,8
MESUDE,8
METTE-MARIA,8
MICAH,8
MIHAELA-GABRIELA,8
MIHANE,8
MIHRA,8
MIHRET,8
MIKAELLA,8
MIKO,8
MINIKA,8
MINSA,8
MIRABEL,8
MISHEL,8
MITHRA,8
MONICK,8
MONIKE,8
MUBERA,8
MUMINA,8
MUNTE,8
MURISA,8
MUZHDA,8
MYRTHA,8
MYUMYUNE,8
NACIMA,8
NADUK,8
NAFISEH,8
NAFISO,8
NAHEDA,8
NAJDA,8
NAJIHA,8
NANDINI,8
NANDITA,8
NANNA-SOFIE,8
NANTHAWAN,8
NARI,8
NARINE,8
NARUMOL,8
NASSIMA,8
NATACIA,8
NATASCHIA,8
NATUK,8
NAVINA,8
NAVJOT,8
NAYANA,8
NAZLIE,8
NDEY,8
NDEYE,8
NEBIAT,8
NEBYAT,8
NEELTJE,8
NEERU,8
NEETU,8
NEHAD,8
NEILA,8
NEJMA,8
NEMAT,8
NEUS,8
NEVZETA,8
NEWAL,8
NEZA,8
NHAN,8
NIHAN,8
NIKIE,8
NIKO,8
NÍNA,8
NITYA,8
NOËL,8
NOELA,8
NOÉLLE,8
NONNY,8
NUGGA,8
NULLE,8
NUURA,8
OANA-ANDREEA,8
OLEXANDRA,8
OM,8
ONANONG,8
ORASA,8
ORPA,8
OVA,8
PAARNANNGUAQ,8
PAKEEZA,8
PAKIZA,8
PARNUNA,8
PARUL,8
PATTAMA,8
PEACE,8
PELDA,8
PENINA,8
PHANNEE,8
PHI,8
PHIE,8
PIIA,8
PINKY,8
POLYXENI,8
PRATIBHA,8
PRAVEENA,8
QIU,8
QUDSIA,8
QUEENIE,8
RABIE,8
RAJAE,8
RAJNI,8
RAJWINDER,8
RALUCA-ANDREEA,8
RAMILA,8
RAMIZE,8
RATHIKA,8
RAZMA,8
REETA,8
REHINA,8
REINA,8
RESI,8
RETAJ,8
REVA,8
REYHANEH,8
REYNA,8
RHODORA,8
RIAM,8
RICHELLE,8
RICKA,8
RIINA,8
RIKKA,8
ROBA,8
ROCÍO,8
ROSAMUNDE,8
ROSANGELA,8
ROSANNE,8
ROSSELLA,8
ROUSHIN,8
ROXANA-IOANA,8
RÓZA,8
ROZIN,8
RUMAYSA,8
RÜVEYDA,8
SABEENA,8
SABILA,8
SABITRI,8
SACHIKO,8
SADIQA,8
SAFIR,8
SAFIYO,8
SAFURA,8
SAHASRA,8
SAJDA,8
SAJRA,8
SAKINAH,8
SALY,8
SAMAHER,8
SAMAYA,8
SANILA,8
SAOUSSAN,8
SARABJIT,8
SARAH-SOFIE,8
SASITORN,8
SAUSAN,8
SAVANA,8
SAVINA,8
SAWERA,8
SAWITREE,8
SEADA,8
SEGEN,8
SELEMAWIT,8
SELVETE,8
SENNUR,8
SEVDZHAN,8
SEZER,8
SHADIYA,8
SHAFA,8
SHAFIA,8
SHAHRAZAD,8
SHAMEEM,8
SHAMIS,8
SHAMSI,8
SHARADA,8
SHAYNA,8
SHEBA,8
SHELA,8
SHENA,8
SHENAZ,8
SHENE,8
SHENGYUL,8
SHEYDA,8
SHOLEH,8
SHRIJANA,8
SIANA,8
SIDSE-MARIE,8
SIGBRIT,8
SIKKERNINNGUAQ,8
SILLE-MARIE,8
SIMIKKA,8
SIMRET,8
SINEAD,8
SIRAN,8
SIRJANA,8
SIS,8
SITARA,8
SIU,8
SIYANA,8
SOFIA-ELENA,8
SOFIE-MAI,8
SOLINA,8
SOLVEIGH,8
SOMAIA,8
SONG,8
SOO,8
SORCHA,8
SOURAYA,8
SRINIKA,8
STACIE,8
STEFANIIA,8
STEFANIJA,8
STEFANY,8
STEPHIE,8
SUDA,8
SUGANTHINI,8
SUGANYA,8
SUGHRAN,8
SUHAYLA,8
SUHEDA,8
SUHILA,8
SUHUUR,8
SUJITRA,8
SUKHWINDER,8
SUKRAN,8
SULIN,8
SUPHANNEE,8
SURAIYA,8
SUREERAT,8
SUSANE,8
SVANA,8
SÜMBÜL,8
SYNØVE,8
TAHANY,8
TALITHA,8
TALIYA,8
TALULAH,8
TEFFANI,8
TELSE,8
TEONA,8
TERRI,8
THA,8
THANCHANOK,8
THANJA,8
THANUSHA,8
THANYA,8
THANYALAK,8
THARA,8
THARSIKA,8
THAYALINI,8
THIDA,8
THIDARAT,8
TIKI,8
TÍMEA,8
TINA-MARIA,8
TIRA,8
TODORKA,8
ÞÓRDÍS,8
TOURAN,8
TRIXIE,8
TUAN,8
TULLA,8
TUTTA,8
TUULI,8
UGNÉ,8
VAHIDEH,8
VALDA,8
VALMIRA,8
VANITA,8
VASANTHA,8
VASANTHY,8
VÉRONIQUE,8
VIDHI,8
VINITHA,8
VLADIMIRA,8
VLADLENA,8
VYTAUTE,8
WANNEE,8
WANNISA,8
WARSAN,8
WEAM,8
WEIWEI,8
WENJIE,8
WENJING,8
WIDA,8
WILLEMINA,8
XIANG,8
XUEMEI,8
YAMAMA,8
YASMEN,8
YIQI,8
YNGVILD,8
YONCA,8
YORUSALEM,8
YUJING,8
YUMI,8
YUMIKO,8
ZAENAB,8
ZAFINA,8
ZAGA,8
ZAGORKA,8
ZANDA,8
ZASJA,8
ZEKIJA,8
ZEMRIJE,8
ZHOR,8
ZITHA,8
ZUSANNE,8
ZYDRUNE,8
ØZNUR,8
AALAA,7
AAMINA,7
ABEDA,7
ABI,7
ABIGAILE,7
ABISHA,7
ABSHIRO,7
ADEELA,7
ADELAIDA,7
ADEN,7
ADIA,7
ADORA,7
ADVIJE,7
AFRAA,7
AFUA,7
AGGA,7
AGHDAS,7
AIGA,7
AIKA,7
AILYN,7
AIRAH,7
AISLINN,7
AJDA,7
AJI,7
AJNUR,7
AKACIA,7
AKILE,7
AKRITI,7
ALA'A,7
ALDÍS,7
ALEESHA,7
ALEM,7
ALFREDA,7
ALGANESH,7
ALINAH,7
ALISIIA,7
ALIVIA,7
ALMAAS,7
ALTUN,7
ALUNA,7
AMÉLIA,7
AMITIS,7
AMNUAI,7
AMORNRAT,7
AMPARO,7
ANA-CRISTINA,7
ANAËLLE,7
ANALIA,7
ANALIZA,7
ANAT,7
ANCA-MIHAELA,7
ANDIA,7
ANDRA-MARIA,7
ANDREEA-DIANA,7
ANDREEA-GABRIELA,7
ANE-DORTHE,7
ANE-LOUISE,7
ANE-MARGRETHE,7
ANGÉLA,7
ANGELI,7
ANGELIN,7
ANGELITA,7
ANICK,7
ANJILA,7
ANJUM,7
ANMARIE,7
ANNA-BELLA,7
ANNA-CHRISTINA,7
ANNA-ELISE,7
ANNA-EMILIE,7
ANNA-HELENE,7
ANNAKARIN,7
ANNA-KLARA,7
ANNALAURA,7
ANNA-LEA,7
ANNALEA,7
ANNA-LIISA,7
ANNA-MAJ,7
ANNAMAJA,7
ANNAMAYA,7
ANNBETH,7
ANN-BIRTHE,7
ANN-CAMILLA,7
ANNE-BRIT,7
ANNE-HELENE,7
ANNE-KATHRIN,7
ANNEKATRINE,7
ANNE-MAJA,7
ANN-LEE,7
ANN-LENE,7
ANNLI,7
ANN-MAJ,7
ANN-MARY,7
ANN-SOPHIA,7
ANTHEA,7
ANTINE,7
ANZELA,7
ARANTXA,7
ARANYA,7
ARATI,7
ARDO,7
ARETI,7
ARIELA,7
ARLYN,7
ARNAJARAQ,7
ARNANGUAK,7
AROOSA,7
ARSHIA,7
ARTINA,7
ASIBE,7
ASMAT,7
ASTERA,7
ÁSTHILDUR,7
ASTHRID,7
ASUDE,7
ATHRA,7
ATIA,7
AURELA,7
AURIANE,7
AUTUMN,7
AVIAIA,7
AWAT,7
AYANNA,7
AYBIKE,7
AYISE,7
AYLINA,7
AYNA,7
AYSIMA,7
AZIZAH,7
BABETH,7
BADEGÜL,7
BADRIE,7
BAGDAT,7
BAHIJA,7
BAHJO,7
BALJIT,7
BALKIS,7
BALQISA,7
BANAN,7
BANG,7
BANJONG,7
BATSEBA,7
BÉATRICE,7
BELENDA,7
BELIS,7
BELKISA,7
BÉNÉDICTE,7
BERI,7
BESMIRA,7
BET,7
BEYAN,7
BHAVANA,7
BIANCHA,7
BIGITTE,7
BIRRET,7
BLANDINE,7
BLAZENKA,7
BLERONA,7
BOTILDE,7
BOZENNA,7
BOZICA,7
BRIGIDA,7
BYLGJA,7
CAHIDE,7
CALLA,7
CAMELLIA,7
CAMILE,7
CAMMILLE,7
CANDRA,7
CARMEL,7
CARRINNA,7
CATHLIN,7
CATHRYN,7
CAYSA,7
CELESTINA,7
CELINN,7
CHABRINA,7
CHAHIDA,7
CHAHIRA,7
CHAHRAZAD,7
CHALITA,7
CHAM,7
CHARLLOTTE,7
CHATHRINE,7
CHEILA,7
CHENAR,7
CHENG,7
CHIOMA,7
CHIRIN,7
CHOTIKA,7
CHRISTIANNE,7
CHUI,7
CHUNYU,7
CHUTIKAN,7
CHUTINAN,7
CILA,7
CIRSTEN,7
CISSEL,7
CLARA-EMILIE,7
CLAUDETTE,7
CLÉMENTINE,7
CLÉO,7
COCCO,7
CONIE,7
CONSTANTA,7
CRISTINA-MIHAELA,7
DAISI,7
DANAE,7
DANAH,7
DANG,7
DARIA-ELENA,7
DASHA,7
DASHURIJE,7
DEBBI,7
DEEQO,7
DEJLA,7
DEKO,7
DELARAM,7
DELTA,7
DENIZA,7
DENJA,7
DESPINA,7
DEWA,7
DEWI,7
DIAMOND,7
DIANNIE,7
DIBORA,7
DIDDER,7
DILJÁ,7
DIMAN,7
DIPIKA,7
DIVORA,7
DJORDJICA,7
DJUNA,7
DOINITA,7
DONATELLA,7
DONDU,7
DONGMEI,7
DORIANNE,7
DORIN,7
DORSA,7
DOUHA,7
DRAGINJA,7
DRÓS,7
DUMITRITA,7
DUONG,7
DURSUN,7
DÜRDANE,7
DZENETA,7
DZEVADA,7
DZEVRIJE,7
DZHEYLYAN,7
EDUARDA,7
EGITA,7
EHTERAM,7
EI,7
EIMEAR,7
EIVY,7
EKRAM,7
ELCIN,7
ELDBJØRG,7
ELE,7
ELEANORA,7
ELENA-ANDREEA,7
ELENA-CLAUDIA,7
ELENA-LOREDANA,7
ELENA-MIHAELA,7
ELEONOR,7
ELETTRA,7
ELIAN,7
ELISAVET,7
ELJA,7
ELLAH,7
ELLENMARIE,7
ELLIOTT,7
ELSE-GRETHE,7
ELSINE,7
ELSUBA,7
ELVYRA,7
EMALIE,7
EMALY,7
EMER,7
EMMA-SOFIA,7
EMMELINA,7
EMMILIE,7
EN,7
ENGLA,7
ENIS,7
ENSIEH,7
ENVERA,7
ERAM,7
ESSIE,7
EULALIA,7
EVELEEN,7
EWY,7
EZMIRA,7
FADIM,7
FADIMANA,7
FADYA,7
FAEZA,7
FAIROUZ,7
FAJER,7
FAMKE,7
FANICA,7
FANUS,7
FARDOUS,7
FARDOWSO,7
FARDUS,7
FAREEHA,7
FARHIO,7
FARIDAH,7
FATHI,7
FATUMATA,7
FAYZE,7
FEKRIJE,7
FELICIDAD,7
FELICJA,7
FENNA,7
FERAH,7
FERIZE,7
FIGNE,7
FILUCKA,7
FIRDAUS,7
FIRYAL,7
FLAVIE,7
FLOOR,7
FLORE,7
FLORIANE,7
FLORINE,7
FORTUNA,7
FOWSIA,7
FRANJA,7
FRANSISCA,7
FREA,7
FREIJA,7
FRO,7
FULLA,7
GABBI,7
GABRIELÉ,7
GADA,7
GAGANDEEP,7
GALIA,7
GAY,7
GAYANE,7
GE,7
GEETHA,7
GENA,7
GENOVAITE,7
GENOVEVA,7
GÉRALDINE,7
GERTHIE,7
GERTY,7
GESCHE,7
GESINE,7
GHITTA,7
GIFT,7
GINALYN,7
GIORGIANA,7
GISELLA,7
GRACIA,7
GRETHE-MARIE,7
GUÐBJÖRG,7
GULALA,7
GULALAI,7
GULL,7
GULZAR,7
GUNDI,7
GURDEEP,7
GWENDOLINE,7
GWYNETH,7
GÜLCIHAN,7
GÜLENDAM,7
GÜLHANIM,7
GYLNA,7
GÜLNAZ,7
GÜLSAN,7
GYNNA,7
GÜZIDE,7
HADIJE,7
HADIS,7
HAJIR,7
HALAH,7
HALIMEH,7
HALISE,7
HALLGERD,7
HAMIYET,7
HANAH,7
HANNE-BIRTHE,7
HANNE-LENE,7
HANNE-LORE,7
HARLEEN,7
HARSHITHA,7
HARUKA,7
HAWLER,7
HEA,7
HEDDIE,7
HEDIEH,7
HEDIJA,7
HEIDA,7
HEIÐRÚN,7
HÉLÉNE,7
HELLE-MERETE,7
HELLENA,7
HELOISA,7
HELOISE,7
HERBORG,7
HERDÍS,7
HEVAL,7
HILLA,7
HILLARY,7
HITOMI,7
HIVI,7
HJÖRDÍS,7
HONGXIA,7
HONGYU,7
HONYA,7
HORTENSIA,7
HOSAENA,7
HOSANNA,7
HOSNIA,7
HRÖNN,7
HUGUETTE,7
HYULIA,7
IANNE,7
IDALINE,7
IDASOFIE,7
IDA-SOPHIA,7
IGNE,7
IIDA,7
IINA,7
ILUNA,7
IMOLA,7
INDA,7
INDIANNA,7
INGALILL,7
ING-BRITT,7
INGBRITT,7
INGEBRITT,7
INGE-LOUISE,7
INGER-JOHANNE,7
INKE,7
INTISAAR,7
INUK,7
IOANA-ALINA,7
IOANA-BIANCA,7
IOANA-MARIA,7
IONELIA,7
IONICA,7
IRINA-MARIA,7
IRSHAD,7
ISHANI,7
ISHITA,7
ISLIM,7
ITAB,7
ITIDAL,7
IUSTINA,7
IVALOU,7
IVAYLA,7
IZMA,7
JA,7
JACQUELINA,7
JAKLIN,7
JANEKE,7
JANNICKA,7
JANUKA,7
JANYA,7
JAQUELIN,7
JARMILA,7
JASMIA,7
JAYDA,7
JAZZ,7
JEEN,7
JEEVITHA,7
JEMILA,7
JEN,7
JENIFFER,7
JENNICA,7
JENNIEFER,7
JENNIFFER,7
JEWEL,7
JEYANTHY,7
JINGWEN,7
JINGYU,7
JITTRA,7
JOE,7
JOHNNI,7
JOSELYN,7
JOZEFINA,7
JUDDI,7
JUDDY,7
JUDE,7
JULES,7
JULIAN,7
JUNIPER,7
JUNU,7
JUTHAMAS,7
JYOTHI,7
KADA,7
KADIRIYE,7
KAINAAT,7
KAIRI,7
KAITLYN,7
KAIYA,7
KAJIN,7
KALLA,7
KAMALJIT,7
KAMER,7
KAMONWAN,7
KARDI,7
KAREN-BIRGITTE,7
KARI-ANN,7
KARINNA,7
KARITAS,7
KARRINA,7
KASTURI,7
KATH,7
KATHI,7
KATINA,7
KAYNAT,7
KEFAH,7
KEI,7
KEILA,7
KELIMA,7
KENANA,7
KENSI,7
KERLI,7
KERRIN,7
KHALSA,7
KHANSA,7
KHATEREH,7
KHITAM,7
KHLOUD,7
KHULOUD,7
KIAH,7
KIMETA,7
KIMIYA,7
KINCSO,7
KIR,7
KITHA,7
KLARE,7
KLARISSA,7
KRISTY,7
KRITHIKA,7
KRUAWAN,7
KUDUSAN,7
KULDIP,7
KURDISTAN,7
KYUNG,7
LAISA,7
LAJKA,7
LAMEES,7
LAMPRINI,7
LAMYAA,7
LAMYAI,7
LAURA-ANDREEA,7
LAVINIA-ELENA,7
LEEMA,7
LEIKA,7
LEILI,7
LEIZEL,7
LELAF,7
LEMAR,7
LENIA,7
LENIKE,7
LENNORE,7
LEONIA,7
LEPOSAVA,7
LIBIN,7
LIENETTE,7
LIESE,7
LIJIE,7
LILITA,7
LILLIANA,7
LINAH,7
LIND,7
LIOR,7
LISAN,7
LIS-ANN,7
LISE-LOTT,7
LISETH,7
LISLOTTE,7
LITZI,7
LIVETA,7
LIVIJA,7
LIWIA,7
LOIDA,7
LORENE,7
LUBICA,7
LUDMYLA,7
LUDWIKA,7
LULJETE,7
LUSINE,7
LUX,7
LYUBKA,7
MADIGAN,7
MAËLLE,7
MAGBULE,7
MAHAK,7
MAHASEN,7
MAHASSEN,7
MAHWISH,7
MAIDER,7
MAIMOUNA,7
MAIZA,7
MAJE,7
MAJLA,7
MALEK,7
MALIHE,7
MALLORY,7
MANAHEL,7
MANDIE,7
MANG,7
MANIJA,7
MANILYN,7
MANINDER,7
MARCELLINE,7
MARETHE,7
MARIA-SOFIA,7
MARIA-THERESA,7
MARIBETH,7
MARIDEL,7
MARIUM,7
MARIZA,7
MARLEE,7
MARLINA,7
MARNI,7
MARYLA,7
MARZENNA,7
MASUMEH,7
MAYAH,7
MAYU,7
MEAZA,7
MECHTHILD,7
MEDA,7
MEHER,7
MEHLIKA,7
MEHVISH,7
MEIDA,7
MEIQIN,7
MEIYING,7
MELANIIA,7
MELINAY,7
MELIYA,7
MELUKA,7
MEMONA,7
MERCEDITA,7
MERLINDA,7
MERSIDA,7
METTE-KATRINE,7
METTE-KIRSTINE,7
METTE-KRISTINE,7
METTE-SOFIE,7
METTHE,7
METTINE,7
MEVLA,7
MEZGIN,7
MIA-MARIE,7
MICHIKO,7
MIDORI,7
MIELA,7
MIHAELA-DANIELA,7
MIILA,7
MILOSAVA,7
MIMOUNA,7
MIRASOL,7
MIREME,7
MIRNESA,7
MITZY,7
MIYUKI,7
MOHANA,7
MOMENA,7
MON,7
MONALISE,7
MÓNICA,7
MONISHA,7
MONTHA,7
MORGANA,7
MOST,7
MSGANA,7
MU,7
MUHAREMA,7
MUKHTAR,7
MUNAZZA,7
MUNISE,7
MURIELLE,7
MUZAFERA,7
MYRVETE,7
NADIAH,7
NADZIJE,7
NAELA,7
NAIARA,7
NAJARAQ,7
NAJOUA,7
NAMFON,7
NANE,7
NAPAT,7
NARA,7
NARAYANI,7
NARDANE,7
NARMEEN,7
NASSRIN,7
NATAYA,7
NATAZIA,7
NATTAPORN,7
NAZLIEH,7
NAZMA,7
NAZO,7
NEDIME,7
NEDRET,7
NEETI,7
NEFISE,7
NELDA,7
NELLIKE,7
NEMA,7
NENYA,7
NEO,7
NEROZ,7
NIAN,7
NICA,7
NICCA,7
NICKELINE,7
NIHAD,7
NILI,7
NILIA,7
NILIMA,7
NIMISHA,7
NISHTIMAN,7
NIVA,7
NIVEDITA,7
NIVES,7
NIYA,7
NORINA,7
NOURAN,7
NUBIA,7
NUPUR,7
NURIT,7
NUSAIBA,7
NUSAIBAH,7
NYRA,7
ODDRUN,7
ODILE,7
OKTAVIA,7
OLEA,7
OLGICA,7
OLIVER,7
OLÍVIA,7
ÓLUVA,7
ORANUCH,7
OUAFAE,7
OURANIA,7
PAIVI,7
PARIA,7
PARMJIT,7
PARNIAN,7
PATRICIE,7
PAULIINA,7
PAWEENA,7
PELAGIA,7
PEMBA,7
PENÉLOPE,7
PENSRI,7
PETIMAT,7
PETRINA,7
PHANIDA,7
PHATCHAREE,7
PHATCHARIN,7
PHELIA,7
PHINE,7
PHUC,7
PIANNA,7
PINA,7
PINELOPI,7
POORNIMA,7
POURAN,7
POVLA,7
PRABHA,7
PRAPHAPORN,7
PREETHI,7
PUTRI,7
QAALI,7
QUINN,7
QUINNIE,7
RAANA,7
RABAH,7
RABBIA,7
RABIAH,7
RADICA,7
RAGAD,7
RAHAB,7
RAHIL,7
RAIFE,7
RAIJA,7
RAIN,7
RAKHI,7
RALUCA-MIHAELA,7
RAMINA,7
RAMONA-ELENA,7
RANJIT,7
RANKIN,7
RASMA,7
RASMIE,7
RATSAMEE,7
RAWIA,7
REET,7
REFIJA,7
REI,7
REIHANEH,7
RENDA,7
RENEÉ,7
RESMIJA,7
RETAL,7
RETE,7
RIHAN,7
RIKKEMAIJA,7
RIONA,7
RITIKA,7
RIZIKI,7
ROBABEH,7
ROJBIN,7
ROJEN,7
ROMI,7
ROMUALDA,7
ROSABEL,7
ROSABELLA,7
ROSELINA,7
ROUBA,7
ROXANNA,7
ROXIE,7
ROZALIJA,7
ROZALIN,7
RUDY,7
RUFIJE,7
RUKIYA,7
RUNE,7
RUPALI,7
RUPINDER,7
RUQAYYAH,7
RUSUL,7
RUVEYDA,7
SABEEN,7
SABITRA,7
SABRIJA,7
SADEGÜL,7
SADETE,7
SADHANA,7
SAFRAN,7
SAHDIA,7
SAHERA,7
SAHZADE,7
SAIJA,7
SAINABOU,7
SAIPIN,7
SAKORN,7
SALEEM,7
SALEEMA,7
SALIE,7
SALLY-ANN,7
SALVACION,7
SAMIKSHA,7
SAMILLA,7
